"baseMean"	"log2FoldChange"	"lfcSE"	"stat"	"pvalue"	"padj"	"gene_symbol"	"label"
"ENSG00000161547"	6203.14798414767	0.377237064207366	0.0427129251651963	8.8319182717729	1.02895619352385e-18	6.22747272243881e-18	"SRSF2"	"SRSF2"
"ENSG00000161642"	4346.6848624278	0.725722790334459	0.0972932920873061	7.45912461964214	8.70991990678511e-14	4.06457141468832e-13	"ZNF385A"	"ZNF385A"
"ENSG00000161671"	5851.81962268428	0.793565539955818	0.065162385585465	12.1782763602938	4.05766607720155e-34	4.97069402759227e-33	"EMC10"	"EMC10"
"ENSG00000161813"	4288.48416677176	0.546588238318083	0.059164090025036	9.23851339700802	2.49945582857574e-20	1.64637762934603e-19	"LARP4"	"LARP4"
"ENSG00000161896"	35.1632948526476	1.01782408423725	0.254589389197036	3.99790457664955	6.39057022806389e-05	0.000148703592305527	"IP6K3"	"IP6K3"
"ENSG00000161929"	200.054630833501	0.341828552774071	0.108371227023645	3.15423717311504	0.00160918250817863	0.00316642536071798	"SCIMP"	"SCIMP"
"ENSG00000161956"	533.658955596161	0.175347324265277	0.0598691495520443	2.9288427441724	0.00340226502867007	0.00638990928807142	"SENP3"	"SENP3"
"ENSG00000161970"	1673.5071655161	-0.366860921828795	0.081292122371261	-4.51287174116751	6.39557013970237e-06	1.66023837847009e-05	"RPL26"	"RPL26"
"ENSG00000162065"	2064.86482339452	0.222416213221963	0.0720016521333225	3.08904319042741	0.00200802244852452	0.00389637411579088	"TBC1D24"	"TBC1D24"
"ENSG00000162076"	1780.40531861749	1.20080568744917	0.0793883324517304	15.1257199939208	1.09595377276196e-51	2.52026304718639e-50	"FLYWCH2"	"FLYWCH2"
"ENSG00000162086"	1621.37375595038	0.599379134403462	0.0634844576270619	9.44135236886643	3.67998679949526e-21	2.52080441773765e-20	"ZNF75A"	"ZNF75A"
"ENSG00000162104"	3018.45653753898	0.354091195532256	0.0852191266121055	4.15506717340561	3.25191989923017e-05	7.81580451217926e-05	"ADCY9"	"ADCY9"
"ENSG00000162222"	1161.74142337866	0.409993077013341	0.0434453023144944	9.43699445443971	3.83625309348748e-21	2.62592645960649e-20	"TTC9C"	"TTC9C"
"ENSG00000162241"	644.782668249618	0.197719210711717	0.0704255147938532	2.80749400683081	0.00499286088909174	0.00916009979730703	"SLC25A45"	"SLC25A45"
"ENSG00000162337"	5727.89232420069	-0.579017217299099	0.0881315002017451	-6.56992353441901	5.034110695866e-11	1.97566691349913e-10	"LRP5"	"LRP5"
"ENSG00000162430"	6624.23615754308	0.117689524887032	0.048402462947389	2.43147802240879	0.0150373605751452	0.0256288166476757	"SELENON"	"SELENON"
"ENSG00000162458"	3893.1628374642	0.293498424630649	0.087616007048477	3.3498265273406	0.000808621850633808	0.00165470607721481	"FBLIM1"	"FBLIM1"
"ENSG00000162496"	3277.98500785537	-1.14627542266525	0.0884160152875934	-12.9645677758348	1.94322652044092e-38	2.80030365303305e-37	"DHRS3"	"DHRS3"
"ENSG00000162542"	1822.0303394672	-0.32007883323296	0.0631905538798603	-5.0652955794865	4.07767144610805e-07	1.18397877275522e-06	"TMCO4"	"TMCO4"
"ENSG00000162551"	1514.9344968407	-1.19395654472974	0.147609263543942	-8.08862883036003	6.03401423214292e-16	3.18898912234938e-15	"ALPL"	"ALPL"
"ENSG00000162599"	6312.38842314194	-0.301426659392288	0.110338064298737	-2.73184654188044	0.00629804682852096	0.0113811630132908	"NFIA"	"NFIA"
"ENSG00000162607"	4261.40853138539	0.420397048357161	0.0734017942662812	5.72734021776195	1.0201744705541e-08	3.38779833401965e-08	"USP1"	"USP1"
"ENSG00000162616"	1292.17401575597	-1.49419212842617	0.068963629989735	-21.6663787658593	4.25967644561205e-104	4.29823386171457e-102	"DNAJB4"	"DNAJB4"
"ENSG00000162631"	220.63848487791	2.51724872524539	0.263198563856036	9.56406709963005	1.13217915893173e-21	7.9449382825515e-21	"NTNG1"	"NTNG1"
"ENSG00000162639"	1011.59756732688	0.838830604300616	0.106329319429281	7.88898686461095	3.04649583095845e-15	1.55006449473456e-14	"HENMT1"	"HENMT1"
"ENSG00000162645"	6942.0804948634	-0.651344515127428	0.0951749865374531	-6.84365229588041	7.71991688914005e-12	3.20090779976565e-11	"GBP2"	"GBP2"
"ENSG00000162694"	904.930978236711	-0.501446198201087	0.0553965705863799	-9.051935758716	1.40455930029707e-19	8.87828627513285e-19	"EXTL2"	"EXTL2"
"ENSG00000162695"	2893.09884469854	0.594116036578308	0.053895544289944	11.0234722444238	2.94476127031791e-28	2.80744701030919e-27	"SLC30A7"	"SLC30A7"
"ENSG00000162729"	5651.72892036627	1.06315532047154	0.0769690747499499	13.8127595261528	2.13493815484513e-43	3.6884798675221e-42	"IGSF8"	"IGSF8"
"ENSG00000162733"	4461.8968412827	-2.65878024797825	0.104358573689829	-25.4773532635716	3.51411466667566e-143	7.94835017844223e-141	"DDR2"	"DDR2"
"ENSG00000162757"	451.792788491571	0.782545510785126	0.0725595209026625	10.7848770368109	4.05785651009913e-27	3.67341148110676e-26	"C1orf74"	"C1orf74"
"ENSG00000162775"	842.470428061568	0.269467057309103	0.0534686547600347	5.03972015975455	4.66213037522408e-07	1.34525418567725e-06	"RBM15"	"RBM15"
"ENSG00000162819"	5498.26517164545	0.692386548033826	0.0577137845535285	11.9969007991782	3.68851037971897e-33	4.33474036090467e-32	"BROX"	"BROX"
"ENSG00000162836"	1290.03239199607	0.38473952492113	0.0801872499519757	4.79801371354613	1.60246809946514e-06	4.41130976110993e-06	"ACP6"	"ACP6"
"ENSG00000162849"	2033.16763216941	2.82578445969102	0.118623664605279	23.8214227244946	2.00353902766814e-125	3.33828104182998e-123	"KIF26B"	"KIF26B"
"ENSG00000162851"	1556.85160613715	0.854737565223471	0.0549520300828814	15.5542491138965	1.48891189626212e-54	3.7258607687329e-53	"TFB2M"	"TFB2M"
"ENSG00000162852"	2645.69589340367	0.295224878326228	0.0546598489588837	5.40112868859741	6.62228955689177e-08	2.05566264704417e-07	"CNST"	"CNST"
"ENSG00000162869"	1559.66362750693	-0.247097968682402	0.0352118398741726	-7.01746825969311	2.25924459937821e-12	9.70082833298676e-12	"PPP1R21"	"PPP1R21"
"ENSG00000162878"	714.54654254756	-2.0261133922006	0.133208078919472	-15.2101389693146	3.02899464482874e-52	7.08025607942493e-51	"PKDCC"	"PKDCC"
"ENSG00000162882"	338.514659499428	-1.02491723426964	0.120868962417977	-8.47957336413105	2.26021193908251e-17	1.27759414448682e-16	"HAAO"	"HAAO"
"ENSG00000162885"	1555.97529057183	0.660508610784727	0.0589041659713427	11.213274984762	3.50962515466233e-29	3.48284547989169e-28	"B3GALNT2"	"B3GALNT2"
"ENSG00000162896"	5141.46258527885	-2.27251856373946	0.265459123623167	-8.56070996062435	1.12174582032342e-17	6.44656183963947e-17	"PIGR"	"PIGR"
"ENSG00000162910"	2238.29208101157	1.13467488364056	0.0826197453638688	13.7337010498313	6.37898710517578e-43	1.07821002261491e-41	"MRPL55"	"MRPL55"
"ENSG00000162927"	643.598187287526	0.29017898899758	0.0573952050239579	5.0558054261929	4.28578122319913e-07	1.24140235628671e-06	"PUS10"	"PUS10"
"ENSG00000162929"	820.41004498508	0.691005881287375	0.0645807928799381	10.6998667943272	1.01924631806902e-26	9.06039730624487e-26	"SANBR"	"SANBR"
"ENSG00000162944"	284.72371946697	-1.3146261636742	0.0849125780420322	-15.482113415794	4.58170437899642e-54	1.12962295431602e-52	"RFTN2"	"RFTN2"
"ENSG00000162961"	2396.2917189319	0.839486331952096	0.0541308345673108	15.5084683002293	3.04045602722125e-54	7.53994444886117e-53	"DPY30"	"DPY30"
"ENSG00000162980"	1821.14232988771	-0.11739605591491	0.0527532750572294	-2.22537948189099	0.0260557737608614	0.0425998298524123	"ARL5A"	"ARL5A"
"ENSG00000162981"	1333.99755794258	0.946578030795853	0.151048318696215	6.26672338339354	3.68724299318723e-10	1.36310080490348e-09	"LRATD1"	"LRATD1"
"ENSG00000162999"	199.335332695192	-0.668445615119475	0.0663153751299834	-10.0797984450705	6.78651904043047e-24	5.32146745056028e-23	"DUSP19"	"DUSP19"
"ENSG00000163013"	1040.18681632466	1.1482541343827	0.0805941525086748	14.2473628500419	4.65531623044302e-46	8.78524409146884e-45	"FBXO41"	"FBXO41"
"ENSG00000163029"	2511.71043056579	0.604882493798313	0.0551028437850648	10.9773371435734	4.91189526178425e-28	4.63846180227388e-27	"SMC6"	"SMC6"
"ENSG00000163053"	824.813187264304	0.245579076433201	0.102847260015317	2.38780378200282	0.0169493884571143	0.0286301453049314	"SLC16A14"	"SLC16A14"
"ENSG00000163071"	790.131150011823	-0.818659780002675	0.131590143695341	-6.22128494591544	4.93099692540765e-10	1.80564113911768e-09	"SPATA18"	"SPATA18"
"ENSG00000163072"	1680.39953933691	-0.380947072235274	0.125984569054377	-3.02375977545988	0.00249654589341324	0.00477855683453692	"NOSTRIN"	"NOSTRIN"
"ENSG00000163083"	2510.77074315997	-0.971986577458537	0.125118373829334	-7.76853588893638	7.93985108358595e-15	3.94716317406556e-14	"INHBB"	"INHBB"
"ENSG00000163145"	212.589145020055	-2.49755391960707	0.165440071608655	-15.0964267321824	1.70949763729279e-51	3.91195891388311e-50	"C1QTNF7"	"C1QTNF7"
"ENSG00000163155"	938.144895944017	0.752319463591339	0.0602928937836282	12.4777468185749	9.8741429371933e-36	1.28597321924726e-34	"LYSMD1"	"LYSMD1"
"ENSG00000163159"	3447.40774699562	0.943060871001384	0.0613297456918582	15.3768919202706	2.33909644348515e-53	5.64227179206464e-52	"VPS72"	"VPS72"
"ENSG00000163166"	3147.28994558018	0.18149117583126	0.0366884136255709	4.94682538426151	7.5433586063524e-07	2.13724689833234e-06	"IWS1"	"IWS1"
"ENSG00000163171"	2184.22936336523	-0.722553659671838	0.0998848423316152	-7.23386694923118	4.6943169715707e-13	2.10263006418196e-12	"CDC42EP3"	"CDC42EP3"
"ENSG00000163214"	1815.55757473807	0.125431091003085	0.0433142121170594	2.89584145416519	0.00378143394466684	0.00705365487208372	"DHX57"	"DHX57"
"ENSG00000163219"	854.943493410199	-0.439007048452787	0.093670776145226	-4.68670236886001	2.77642275685543e-06	7.47768715347281e-06	"ARHGAP25"	"ARHGAP25"
"ENSG00000163312"	642.60248691433	-0.528187950608232	0.0355539904716826	-14.8559400393864	6.36685379469206e-50	1.38135354340817e-48	"HELQ"	"HELQ"
"ENSG00000163320"	6122.35745862476	-0.149974311451693	0.0428397798248611	-3.5008189132816	0.000463830901707164	0.000979017348207079	"CGGBP1"	"CGGBP1"
"ENSG00000163328"	643.010201729271	-0.515197606022242	0.0835126259092069	-6.16909838977346	6.86804835552043e-10	2.48636839098018e-09	"GPR155"	"GPR155"
"ENSG00000163349"	5524.00557828186	-0.274171643420984	0.0584357806435695	-4.69184531123663	2.70751814398415e-06	7.29924566714677e-06	"HIPK1"	"HIPK1"
"ENSG00000163364"	718.259523737618	1.33267754551143	0.132836853428971	10.0324383716603	1.09771670836995e-23	8.52747574014953e-23	"LINC01116"	"LINC01116"
"ENSG00000163374"	3379.95909173303	0.434964945632089	0.046363651179904	9.38159386853082	6.49828536898633e-21	4.40749994170564e-20	"YY1AP1"	"YY1AP1"
"ENSG00000163378"	1423.1152043437	-1.29408389995807	0.0669556593124838	-19.3274760228787	3.1547827107197e-83	1.87644626067797e-81	"EOGT"	"EOGT"
"ENSG00000163430"	23047.2762480527	-1.32816301842899	0.0943945252269051	-14.0703395163687	5.77912837962281e-45	1.05653569204975e-43	"FSTL1"	"FSTL1"
"ENSG00000163492"	47.4055217560952	-2.58961149967492	0.147375452919457	-17.5715253006902	4.07078841203029e-69	1.58432513259566e-67	"CCDC141"	"CCDC141"
"ENSG00000163510"	1764.41927594553	-0.36043233133112	0.03887750883553	-9.27097291279431	1.84455620088166e-20	1.22429999043492e-19	"CWC22"	"CWC22"
"ENSG00000163512"	938.647543764401	-0.352174906579287	0.0478170821223718	-7.36504384935103	1.77088648450354e-13	8.1319051789384e-13	"AZI2"	"AZI2"
"ENSG00000163527"	12925.0403614456	0.322530793625738	0.0533736089351062	6.04288898691269	1.51378816273416e-09	5.34667786505836e-09	"STT3B"	"STT3B"
"ENSG00000163535"	790.529707847068	1.41283434906352	0.0780925175277804	18.0918017985645	3.69796694552532e-73	1.64580620142106e-71	"SGO2"	"SGO2"
"ENSG00000163539"	3398.43533031849	-0.315387465627766	0.0599558738347178	-5.26032639432801	1.43799915740625e-07	4.33780816633984e-07	"CLASP2"	"CLASP2"
"ENSG00000163563"	663.787203151447	0.461352666222773	0.0991066538097076	4.65511293629796	3.23803169410177e-06	8.65619755154988e-06	"MNDA"	"MNDA"
"ENSG00000163605"	4198.15475237551	0.129739800628387	0.0448407378776354	2.89334669251943	0.00381160314679599	0.0071065331050091	"PPP4R2"	"PPP4R2"
"ENSG00000163624"	3232.1765190607	0.912464199906975	0.073046763802928	12.4915075275436	8.30646138519435e-36	1.08391449848049e-34	"CDS1"	"CDS1"
"ENSG00000163625"	4250.94187333504	-0.379623166589748	0.0669874526220584	-5.66707870997234	1.45252629341517e-08	4.76308173817749e-08	"WDFY3"	"WDFY3"
"ENSG00000163629"	3238.51719488224	-0.329755833691034	0.107029134883955	-3.08099130249504	0.00206312675215007	0.00399606957409491	"PTPN13"	"PTPN13"
"ENSG00000163637"	1418.70850513466	-1.08973487354658	0.0900717119882226	-12.0985251583657	1.07525601538051e-33	1.29450981332259e-32	"PRICKLE2"	"PRICKLE2"
"ENSG00000163638"	1225.63050572142	-1.09740454463444	0.118738426807279	-9.24220215933639	2.41475347367825e-20	1.59148025953851e-19	"ADAMTS9"	"ADAMTS9"
"ENSG00000163659"	2669.0789152918	-1.18901766475486	0.0804632421089401	-14.7771533136216	2.05677179187384e-49	4.38915475367062e-48	"TIPARP"	"TIPARP"
"ENSG00000163681"	4315.60040955024	-0.338615405416952	0.0564996340002931	-5.99323183961148	2.05711252232088e-09	7.20050899335105e-09	"SLMAP"	"SLMAP"
"ENSG00000163684"	410.511239780938	-0.314330879236301	0.0441900457430154	-7.11316030456891	1.1341541588895e-12	4.9696862629112e-12	"RPP14"	"RPP14"
"ENSG00000163686"	464.41312106046	-1.17398006867771	0.0812930920296306	-14.4413263091261	2.84317802890613e-47	5.61914712171316e-46	"ABHD6"	"ABHD6"
"ENSG00000163694"	7925.60118332202	0.715565879470431	0.074483663891745	9.60701772821539	7.46806620188366e-22	5.28898592606554e-21	"RBM47"	"RBM47"
"ENSG00000163703"	142.522433841311	0.239718861062666	0.0640090091740572	3.74508001538983	0.000180336290940636	0.000399382486251387	"CRELD1"	"CRELD1"
"ENSG00000163710"	1019.20126374386	-4.58023565442302	0.201555464181398	-22.7244429865759	2.56866523265652e-114	3.2416416763606e-112	"PCOLCE2"	"PCOLCE2"
"ENSG00000163719"	2586.7063168861	0.195740827434305	0.0399647579357006	4.89783593207877	9.68978865022749e-07	2.72053192974125e-06	"MTMR14"	"MTMR14"
"ENSG00000163788"	2090.836864755	-0.829364512210885	0.0503201060255104	-16.4817719539467	4.96092871526887e-61	1.48320997732368e-59	"SNRK"	"SNRK"
"ENSG00000163798"	2020.64339725343	0.205398690554661	0.0370708051399048	5.54071296211368	3.01242644095478e-08	9.64190634163951e-08	"SLC4A1AP"	"SLC4A1AP"
"ENSG00000163820"	4365.94409357594	-0.801292915798477	0.0678590260311058	-11.8081994785951	3.54062187961675e-32	3.99161850237554e-31	"FYCO1"	"FYCO1"
"ENSG00000163827"	63.8035793825382	-2.84511311550526	0.131293761330028	-21.6698271622641	3.95236653350052e-104	4.00540695018386e-102	"LRRC2"	"LRRC2"
"ENSG00000163930"	4599.43928314254	0.102435921266083	0.0402478682377897	2.54512663033178	0.0109238115943071	0.0190478141911086	"BAP1"	"BAP1"
"ENSG00000163939"	4592.2703349503	-0.296895442317062	0.0577290537948845	-5.14291197932938	2.70512382260807e-07	7.970165337267e-07	"PBRM1"	"PBRM1"
"ENSG00000163961"	1639.16077251352	0.144079060491179	0.055274675277136	2.60660166285547	0.00914456732618523	0.0161309864445781	"RNF168"	"RNF168"
"ENSG00000163993"	3175.51905682949	4.77141868808902	0.215955782725573	22.0944242745855	3.57599439267753e-108	3.9958963595504e-106	"S100P"	"S100P"
"ENSG00000164002"	242.032102691509	0.494484708253125	0.0560551708412264	8.82139329578941	1.13044212842968e-18	6.82932909071969e-18	"EXO5"	"EXO5"
"ENSG00000164010"	745.337935274437	-0.578330207224032	0.0533428902725011	-10.8417486242242	2.182588456897e-27	1.99782583679214e-26	"ERMAP"	"ERMAP"
"ENSG00000164011"	742.549067274929	0.336967524911986	0.0470529166574126	7.16145881806672	7.98229952667402e-13	3.52743052231126e-12	"ZNF691"	"ZNF691"
"ENSG00000164022"	3710.35978083718	0.189726232347487	0.0422067491198407	4.49516336377348	6.95165558111922e-06	1.79811344294791e-05	"AIMP1"	"AIMP1"
"ENSG00000164023"	1156.49419396792	-0.307778521049102	0.109794124373165	-2.80323307650812	0.00505930919861312	0.00927401365120453	"SGMS2"	"SGMS2"
"ENSG00000164024"	2926.73462206389	-0.181798757634744	0.0486875422618715	-3.73398921344024	0.000188470569207406	0.000416451557425586	"METAP1"	"METAP1"
"ENSG00000164038"	562.114053156265	-0.478389609127421	0.098350624052904	-4.86412377892071	1.14964954979736e-06	3.20740030517889e-06	"SLC9B2"	"SLC9B2"
"ENSG00000164040"	6804.13847086304	-0.308612422070234	0.0597060575014195	-5.16886284214792	2.35522661999866e-07	6.97833883991502e-07	"PGRMC2"	"PGRMC2"
"ENSG00000164051"	947.242073796077	0.660377361942428	0.0573992485712188	11.5049827023965	1.24514311990205e-30	1.31448930944338e-29	"CCDC51"	"CCDC51"
"ENSG00000164054"	11085.6793915798	0.646422335471859	0.0561712578430294	11.5080623132615	1.2014763893993e-30	1.26896288183341e-29	"SHISA5"	"SHISA5"
"ENSG00000164056"	2836.87598770807	-1.79122100898706	0.102238109327957	-17.520091292389	1.00663745410769e-68	3.86634664489926e-67	"SPRY1"	"SPRY1"
"ENSG00000164066"	1090.4185182489	-0.610117713814316	0.0783460285287039	-7.7874746847032	6.83617317519658e-15	3.41371190339914e-14	"INTU"	"INTU"
"ENSG00000164077"	592.8366346519	0.207950476935445	0.0530836557941563	3.91741061960426	8.95052155603191e-05	0.000205121595327173	"MON1A"	"MON1A"
"ENSG00000164080"	1957.05493979395	-0.252537418847953	0.0496726747599718	-5.0840310103747	3.69507570091603e-07	1.07602590071457e-06	"RAD54L2"	"RAD54L2"
"ENSG00000164087"	719.685725513264	2.11268090181609	0.078490837979744	26.9162740033595	1.41655614766826e-159	4.45121871367972e-157	"POC1A"	"POC1A"
"ENSG00000164091"	8434.82246046979	-0.244374536139649	0.0374920059761254	-6.51804377432526	7.12302077312973e-11	2.76144599319313e-10	"WDR82"	"WDR82"
"ENSG00000164096"	7681.17681243159	-0.46857941747602	0.0439908605707092	-10.6517447350875	1.71127200811647e-26	1.50519923764819e-25	"C4orf3"	"C4orf3"
"ENSG00000164111"	20241.9971147485	-0.679127301219673	0.0559915207311229	-12.1291097714762	7.40500394922556e-34	8.97959815857914e-33	"ANXA5"	"ANXA5"
"ENSG00000164112"	11.4089569333834	1.08418941648091	0.140420516646834	7.72101856887274	1.15403737861142e-14	5.68758211227227e-14	"SMIM43"	"SMIM43"
"ENSG00000164116"	2807.50987898801	-0.867790237611813	0.115665490244207	-7.50258556618422	6.25711423098032e-14	2.94578268772749e-13	"GUCY1A1"	"GUCY1A1"
"ENSG00000164117"	1229.12946339787	-0.399989450245476	0.0436063577693333	-9.17273238827511	4.61178273221788e-20	2.99146117376615e-19	"FBXO8"	"FBXO8"
"ENSG00000164118"	920.294653177986	-0.23885845670849	0.0511508296802842	-4.6696888046873	3.0165634639617e-06	8.09372500760382e-06	"CEP44"	"CEP44"
"ENSG00000164128"	13850.021040486	1.67069777345984	0.26444600306369	6.31772745325805	2.65437601015002e-10	9.91763504869715e-10	"NPY1R"	"NPY1R"
"ENSG00000164134"	3789.21241231728	0.437417805735851	0.0551685332962497	7.9287553900873	2.21353055301365e-15	1.13525578367947e-14	"NAA15"	"NAA15"
"ENSG00000164136"	228.556935032333	-0.273963205593662	0.0978710182325166	-2.79922709031999	0.00512250976759092	0.0093821502686933	"IL15"	"IL15"
"ENSG00000164144"	3247.62710919263	0.13560504334795	0.0502123316736109	2.70063227155845	0.00692078112723198	0.012433081589172	"ARFIP1"	"ARFIP1"
"ENSG00000164161"	28.4450080108584	-1.35181411800462	0.163827823753154	-8.25143182052795	1.56507917388654e-16	8.51464175242477e-16	"HHIP"	"HHIP"
"ENSG00000164172"	2281.09715208508	-0.149141549649345	0.0605004136318575	-2.4651327271391	0.0136962506543418	0.0235099888413361	"MOCS2"	"MOCS2"
"ENSG00000164197"	379.242986575689	-1.38071886873465	0.100057037694412	-13.7993178745863	2.57275494977525e-43	4.42528974094333e-42	"RNF180"	"RNF180"
"ENSG00000164220"	1662.2799985316	1.71513341332106	0.148887456143894	11.519663628771	1.05020168863277e-30	1.1109453922681e-29	"F2RL2"	"F2RL2"
"ENSG00000164252"	1157.4568730017	0.134662072531292	0.0435297320801477	3.09356538844186	0.001977669663585	0.00384066090045418	"AGGF1"	"AGGF1"
"ENSG00000164270"	3.04676598313602	-1.98155874690876	0.17118075094429	-11.5758269313449	5.46418281636162e-31	5.84227082580614e-30	"HTR4"	"HTR4"
"ENSG00000164305"	2363.43385979538	0.710830139223243	0.0476694552753044	14.9116480378893	2.76834383539777e-50	6.06522500577088e-49	"CASP3"	"CASP3"
"ENSG00000164306"	486.228486388011	-0.332129013534271	0.052150001456693	-6.36872491384456	1.90606111332858e-10	7.19053914479445e-10	"PRIMPOL"	"PRIMPOL"
"ENSG00000164318"	740.358383977965	-1.81571570651869	0.0881145658097632	-20.6063060043758	2.409321878313e-94	1.91518591413607e-92	"EGFLAM"	"EGFLAM"
"ENSG00000164329"	2996.0766519011	-0.195144823264099	0.0470685942585792	-4.1459666756147	3.38383042408997e-05	8.11762293830865e-05	"TENT2"	"TENT2"
"ENSG00000164330"	1160.84665866689	-3.04458493364201	0.106555233229006	-28.5728334627984	1.46207507108302e-179	8.05345350918904e-177	"EBF1"	"EBF1"
"ENSG00000164418"	54.124035353279	0.682676599796591	0.161451651184673	4.22836554960796	2.35395116959731e-05	5.74859137077749e-05	"GRIK2"	"GRIK2"
"ENSG00000164463"	2025.43611013837	-0.962385796385295	0.0659655703379284	-14.5892136072679	3.28967739931057e-48	6.71415413407677e-47	"CREBRF"	"CREBRF"
"ENSG00000164484"	629.145754988073	0.220180799926025	0.0988412111941385	2.22762142699322	0.0259057705864555	0.0423782599789612	"TMEM200A"	"TMEM200A"
"ENSG00000164532"	15.9428919192389	2.208789682549	0.339073637312387	6.51418877638681	7.30835394931343e-11	2.83071750419304e-10	"TBX20"	"TBX20"
"ENSG00000164548"	4472.12521410948	0.123588851535859	0.0401214421631748	3.08036912116022	0.00206744195824511	0.00400403857228691	"TRA2A"	"TRA2A"
"ENSG00000164609"	3479.86464749123	-0.265040592433853	0.0376950534050962	-7.03117699782913	2.04798504051877e-12	8.81797494915293e-12	"SLU7"	"SLU7"
"ENSG00000164615"	2823.24433661478	-0.11661339488112	0.0488536839016317	-2.38699286456932	0.0169868209694202	0.0286881996100081	"CAMLG"	"CAMLG"
"ENSG00000164620"	87.1855846715241	1.60863646941683	0.107368052498037	14.9824499186687	9.5626012887711e-51	2.1340371417553e-49	"RELL2"	"RELL2"
"ENSG00000164649"	968.210446539864	-0.288499589276095	0.11517170432945	-2.50495198413353	0.0122468017808102	0.0211866412717091	"CDCA7L"	"CDCA7L"
"ENSG00000164654"	2295.07720582032	0.146222258458455	0.0468739041221449	3.11948110994609	0.00181169877086992	0.00353789654352911	"MIOS"	"MIOS"
"ENSG00000164683"	729.720121355516	-0.457109482850235	0.101860564521052	-4.48760013258871	7.20299603286773e-06	1.85952952282128e-05	"HEY1"	"HEY1"
"ENSG00000164692"	285442.989707066	1.5709794883835	0.124006103999431	12.6685658021375	8.83142988812753e-37	1.19955772370795e-35	"COL1A2"	"COL1A2"
"ENSG00000164715"	2248.52032837448	0.16668236748876	0.0534293654368416	3.11967709378458	0.0018104939221998	0.00353594983679116	"LMTK2"	"LMTK2"
"ENSG00000164733"	56703.8770727379	0.495412110081922	0.0681396132973014	7.27054478457896	3.58040582082159e-13	1.61575518583968e-12	"CTSB"	"CTSB"
"ENSG00000164741"	3138.96926897072	-1.7852203277427	0.0937386610452456	-19.044653591553	7.27658166268932e-81	4.05582801722755e-79	"DLC1"	"DLC1"
"ENSG00000164751"	3447.90519022824	0.257527521995676	0.0563057574297349	4.57373337561527	4.79109463639647e-06	1.26043181927338e-05	"PEX2"	"PEX2"
"ENSG00000164808"	4048.20721425676	0.227419547678538	0.0553058213055449	4.11203635187201	3.92184527476902e-05	9.34124209007914e-05	"SPIDR"	"SPIDR"
"ENSG00000164828"	7160.39052444326	-0.429139953964358	0.0458375744066414	-9.36218723437032	7.81028348155308e-21	5.27977869775217e-20	"SUN1"	"SUN1"
"ENSG00000164830"	3716.59640748355	-0.341623205084501	0.0728400798449245	-4.69004435211785	2.73145835953411e-06	7.36124333122588e-06	"OXR1"	"OXR1"
"ENSG00000164849"	64.7444785118625	-2.69174806056312	0.0968176274284192	-27.8022518425504	4.07415807351582e-170	1.68807151329213e-167	"GPR146"	"GPR146"
"ENSG00000164877"	1766.60747222061	1.10405899015247	0.0875847258278109	12.6056110779295	1.96642562518746e-36	2.63126744130543e-35	"MICALL2"	"MICALL2"
"ENSG00000164896"	3786.12130985926	0.710289098732422	0.0728034370135835	9.75625777942184	1.73437231788222e-22	1.26524325215403e-21	"FASTK"	"FASTK"
"ENSG00000164897"	1854.74710417716	0.987313125764277	0.0812355199221402	12.1537121533852	5.48188288587709e-34	6.68042052880701e-33	"TMUB1"	"TMUB1"
"ENSG00000164920"	833.792790925367	-0.445606002780898	0.136870349339678	-3.25567958970439	0.00113121330388687	0.00227145031041657	"OSR2"	"OSR2"
"ENSG00000164924"	64143.3126314494	0.854332985618609	0.0729478622549485	11.7115561609299	1.11219354189215e-31	1.22409265706136e-30	"YWHAZ"	"YWHAZ"
"ENSG00000164934"	4123.29769017617	1.25977368647783	0.0749614311095337	16.8056248104048	2.21961404337366e-63	7.14734040651682e-62	"DCAF13"	"DCAF13"
"ENSG00000164938"	6566.78281762189	1.09881160888506	0.0922575824660854	11.9102579919541	1.04652954395508e-32	1.20271264722575e-31	"TP53INP1"	"TP53INP1"
"ENSG00000164946"	339.181846346	-2.9125994063566	0.15297617130224	-19.0395627081167	8.01943721822609e-81	4.45926425840078e-79	"FREM1"	"FREM1"
"ENSG00000164953"	853.711504553059	0.274386034161223	0.0736199036873779	3.72706320462446	0.000193723890817211	0.000427534884188632	"TMEM67"	"TMEM67"
"ENSG00000164961"	5555.73809430975	0.585953492192832	0.0736722524884192	7.95351672306939	1.8129029535321e-15	9.34185739427394e-15	"WASHC5"	"WASHC5"
"ENSG00000164976"	2644.3040622725	0.398813212695519	0.0965123779909791	4.13224936528655	3.59230384343119e-05	8.5908502374833e-05	"MYORG"	"MYORG"
"ENSG00000164978"	1139.44549531953	0.258154712022555	0.0625357774063319	4.12811230194151	3.65753484917684e-05	8.74148961911484e-05	"NUDT2"	"NUDT2"
"ENSG00000164983"	2309.08526849582	0.425848516241896	0.0853412303127327	4.98995051607969	6.03947617722539e-07	1.72630204284306e-06	"TMEM65"	"TMEM65"
"ENSG00000165006"	3747.39694075862	-0.310615703686839	0.0381524976871515	-8.14142513640577	3.90652059191493e-16	2.08365566317449e-15	"UBAP1"	"UBAP1"
